id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,feature drift,42,41,8,52,186,ship,baseline,monotonic-signal
g002,window width,87,29,30,45,157,watch,edge,drag-penalty
g003,metric stability,113,26,42,46,156,watch,recovery,confidence-floor
g004,explainability,41,62,29,51,141,watch,negative,lane-boundary
g005,feature drift,53,47,24,101,205,ship,baseline,monotonic-signal
g006,window width,106,42,44,87,207,ship,edge,drag-penalty
g007,metric stability,92,42,34,85,217,ship,recovery,confidence-floor
g008,explainability,45,10,31,88,74,hold,negative,lane-boundary
g009,feature drift,69,66,31,94,240,ship,baseline,monotonic-signal
g010,window width,40,27,11,59,149,watch,edge,drag-penalty
g011,metric stability,73,10,45,89,75,hold,recovery,confidence-floor
g012,explainability,93,74,42,22,188,ship,negative,lane-boundary
g013,feature drift,107,38,38,79,217,ship,baseline,monotonic-signal
g014,window width,73,23,21,69,177,watch,edge,drag-penalty
g015,metric stability,60,53,35,69,155,watch,recovery,confidence-floor
g016,explainability,57,35,43,73,85,hold,negative,lane-boundary
g017,feature drift,103,29,7,80,316,ship,baseline,monotonic-signal
g018,window width,41,28,32,45,55,hold,edge,drag-penalty
g019,metric stability,102,30,4,75,323,ship,recovery,confidence-floor
g020,explainability,48,69,13,51,233,ship,negative,lane-boundary
g021,feature drift,112,56,19,44,304,ship,baseline,monotonic-signal
g022,window width,60,52,44,45,93,hold,edge,drag-penalty
g023,metric stability,81,17,37,50,98,hold,recovery,confidence-floor
g024,explainability,95,72,35,100,294,ship,negative,lane-boundary
g025,feature drift,106,14,15,86,266,ship,baseline,monotonic-signal
g026,window width,115,41,27,84,288,ship,edge,drag-penalty
g027,metric stability,35,57,14,87,215,ship,recovery,confidence-floor
g028,explainability,42,67,9,93,275,ship,negative,lane-boundary
g029,feature drift,49,75,29,58,190,ship,baseline,monotonic-signal
g030,window width,100,46,19,88,304,ship,edge,drag-penalty
g031,metric stability,85,34,16,21,195,ship,recovery,confidence-floor
g032,explainability,83,31,16,78,242,ship,negative,lane-boundary
g033,feature drift,40,67,38,68,130,watch,baseline,monotonic-signal
g034,window width,66,52,30,68,184,ship,edge,drag-penalty
g035,metric stability,82,47,27,72,222,ship,recovery,confidence-floor
g036,explainability,94,47,23,79,269,ship,negative,lane-boundary
g037,feature drift,59,15,6,44,168,watch,baseline,monotonic-signal
g038,window width,45,71,20,74,226,ship,edge,drag-penalty
g039,metric stability,86,32,28,50,174,watch,recovery,confidence-floor
g040,explainability,110,15,34,43,157,watch,negative,lane-boundary
g041,feature drift,81,9,17,44,156,watch,baseline,monotonic-signal
g042,window width,114,43,31,49,239,ship,edge,drag-penalty
g043,metric stability,46,28,40,99,87,hold,recovery,confidence-floor
g044,explainability,60,58,4,85,305,ship,negative,lane-boundary
g045,feature drift,114,40,29,83,275,ship,baseline,monotonic-signal
g046,window width,101,34,22,86,268,ship,edge,drag-penalty
g047,metric stability,98,33,20,92,274,ship,recovery,confidence-floor
g048,explainability,56,35,42,57,71,hold,negative,lane-boundary
g049,feature drift,82,74,12,87,351,ship,baseline,monotonic-signal
g050,window width,55,61,41,20,88,hold,edge,drag-penalty
g051,metric stability,89,57,36,77,225,ship,recovery,confidence-floor
g052,explainability,65,22,14,67,185,ship,negative,lane-boundary
g053,feature drift,101,77,4,67,407,ship,baseline,monotonic-signal
g054,window width,34,19,43,71,5,hold,edge,drag-penalty
g055,metric stability,48,46,43,78,94,hold,recovery,confidence-floor
g056,explainability,59,62,23,43,193,ship,negative,lane-boundary
g057,feature drift,68,72,15,73,293,ship,baseline,monotonic-signal
g058,window width,76,10,12,49,173,watch,edge,drag-penalty
g059,metric stability,83,51,8,42,278,ship,recovery,confidence-floor
g060,explainability,90,39,33,43,169,watch,negative,lane-boundary
g061,feature drift,53,36,5,48,206,ship,baseline,monotonic-signal
g062,window width,38,72,13,98,266,ship,edge,drag-penalty
g063,metric stability,36,57,19,84,194,ship,recovery,confidence-floor
g064,explainability,81,52,44,82,172,watch,negative,lane-boundary
g065,feature drift,107,52,16,85,339,ship,baseline,monotonic-signal
g066,window width,35,20,25,91,101,hold,edge,drag-penalty
g067,metric stability,47,76,31,56,178,watch,recovery,confidence-floor
g068,explainability,100,37,14,86,304,ship,negative,lane-boundary
g069,feature drift,86,20,7,105,289,ship,baseline,monotonic-signal
g070,window width,39,14,5,76,162,watch,edge,drag-penalty
g071,metric stability,63,48,27,66,180,watch,recovery,confidence-floor
g072,explainability,34,33,39,66,44,hold,negative,lane-boundary
g073,feature drift,67,63,26,70,226,ship,baseline,monotonic-signal
g074,window width,87,45,21,77,257,ship,edge,drag-penalty
g075,metric stability,101,39,41,42,158,watch,recovery,confidence-floor
g076,explainability,67,38,31,72,158,watch,negative,lane-boundary
g077,feature drift,54,40,28,48,124,watch,baseline,monotonic-signal
g078,window width,51,9,28,41,49,hold,edge,drag-penalty
g079,metric stability,97,66,8,42,336,ship,recovery,confidence-floor
g080,explainability,35,62,42,47,73,hold,negative,lane-boundary
g081,feature drift,96,27,39,97,187,ship,baseline,monotonic-signal
g082,window width,42,12,35,83,51,hold,edge,drag-penalty
g083,metric stability,106,24,18,81,269,ship,recovery,confidence-floor
g084,explainability,54,51,32,84,166,watch,negative,lane-boundary
g085,feature drift,75,67,40,90,214,ship,baseline,monotonic-signal
g086,window width,89,77,4,55,371,ship,edge,drag-penalty
g087,metric stability,100,15,29,85,199,ship,recovery,confidence-floor
g088,explainability,109,56,43,104,262,ship,negative,lane-boundary
g089,feature drift,117,44,10,75,357,ship,baseline,monotonic-signal
g090,window width,36,41,16,65,155,watch,edge,drag-penalty
g091,metric stability,43,77,41,65,141,watch,recovery,confidence-floor
g092,explainability,94,62,34,69,245,ship,negative,lane-boundary
g093,feature drift,79,57,32,76,220,ship,baseline,monotonic-signal
g094,window width,77,57,12,41,261,ship,edge,drag-penalty
g095,metric stability,34,25,24,71,93,hold,recovery,confidence-floor
g096,explainability,60,11,11,47,145,watch,negative,lane-boundary
